Age,Education Level,Gender,Internet Connection,Marital Status,Movie Selector,Num Bathrooms,Num Bedrooms,Num Cars,Num Children,Num TVs,PPV Freq,Prerec Buying Freq,Prerec Format,Prerec Renting Freq,Prerec Viewing Freq,CustomerID,Theater Freq,TV Movie Freq,TV Signal,Home Ownership
30,Master's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,3,2,0,2,Never,Rarely,DVD,Weekly,Weekly,891537,Weekly,Rarely,Cable,Own
27,Bachelor's Degree,Male,Cable Modem,Other,Me,1,3,1,0,2,Monthly,Never,Other,Rarely,Weekly,891539,Monthly,Rarely,Digital Satellite,Own
28,Bachelor's Degree,Male,Cable Modem,Never Married,Me,1,2,0,0,1,Rarely,Monthly,DVD,Weekly,Weekly,891540,Monthly,Weekly,Cable,Rent
32,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,2,3,2,3,3,Never,Monthly,DVD,Monthly,Weekly,891545,Monthly,Weekly,Cable,Own
35,Bachelor's Degree,Female,Dial-Up,Married,Me,2.5,3,3,0,1,Never,Rarely,VHS,Monthly,Monthly,891549,Rarely,Weekly,Cable,Own
28,Bachelor's Degree,Male,Dial-Up,Never Married,Me,1,1,1,0,1,Monthly,Never,DVD,Weekly,Weekly,891550,Monthly,Daily,Cable,Rent
36,Bachelor's Degree,Female,DSL,Married,Other,4,4,1,1,1,Rarely,Monthly,DVD,Weekly,Weekly,891551,Monthly,Never,Cable,Own
32,Bachelor's Degree,Male,Cable Modem,Married,Me,2,3,3,0,2,Never,Monthly,DVD,Monthly,Weekly,891553,Rarely,Monthly,Cable,Own
33,Some College,Male,Dial-Up,Married,Me,1,3,2,2,1,Never,Never,DVD,Weekly,Weekly,891559,Monthly,Never,Don't watch TV,Own
23,Bachelor's Degree,Male,Cable Modem,Never Married,Me,2,2,1,0,2,Rarely,Monthly,DVD,Rarely,Weekly,891564,Monthly,Weekly,Cable,Rent
28,Bachelor's Degree,Male,DSL,Never Married,Me,2,3,1,0,1,Rarely,Rarely,DVD,Monthly,Monthly,891565,Monthly,Weekly,Cable,Own
23,Master's Degree,Male,Cable Modem,Never Married,Me,2,2,1,0,3,Never,Rarely,DVD,Rarely,Monthly,891573,Weekly,Monthly,Cable,Rent
35,Bachelor's Degree,Female,Dial-Up,Never Married,Me,2.5,2,1,0,2,Rarely,Rarely,DVD,Monthly,Monthly,891576,Monthly,Weekly,Cable,Own
31,Master's Degree,Male,Cable Modem,Married,Me,2,2,2,0,3,Monthly,Monthly,DVD,Weekly,Weekly,891580,Monthly,Rarely,Cable,Rent
38,Bachelor's Degree,Female,DSL,Married,Me,2,3,2,0,2,Never,Monthly,DVD,Monthly,Weekly,891586,Rarely,Weekly,Digital Satellite,Own
34,Bachelor's Degree,Male,Dial-Up,Never Married,Me,2,3,1,0,1,Never,Weekly,DVD,Never,Daily,891588,Weekly,Monthly,Analog antennae,Own
25,Master's Degree,Male,No Internet Connection,Never Married,Me,1,1,1,0,1,Never,Monthly,DVD,Monthly,Weekly,891589,Rarely,Never,Don't watch TV,Rent
42,Bachelor's Degree,Female,Dial-Up,Married,Other,2.5,3,3,2,4,Rarely,Never,VHS,Never,Monthly,891594,Rarely,Weekly,Cable,Own
24,Master's Degree,Male,Cable Modem,Married,Me,2.5,3,2,0,2,Never,Monthly,DVD,Weekly,Weekly,891599,Rarely,Monthly,Cable,Own
33,Bachelor's Degree,Male,Cable Modem,Married,Me,1,2,2,0,2,Monthly,Monthly,DVD,Rarely,Weekly,891600,Rarely,Weekly,Digital Satellite,Own
40,Some College,Male,Dial-Up,Married,Spouse/Partner,2.5,3,3,2,4,Rarely,Weekly,DVD,Never,Monthly,891604,Rarely,Never,Digital Satellite,Own
32,Bachelor's Degree,Male,DSL,Married,Me,2.5,3,2,1,2,Never,Monthly,DVD,Monthly,Monthly,891611,Monthly,Weekly,Cable,Own
31,Master's Degree,Female,Dial-Up,Married,Me,2.5,3,2,0,3,Never,Never,VHS,Monthly,Monthly,891612,Rarely,Daily,Cable,Own
46,Bachelor's Degree,Female,Dial-Up,Married,Me,2,3,4,2,1,Never,Rarely,DVD,Monthly,Monthly,891615,Monthly,Weekly,Cable,Own
27,Master's Degree,Male,Dial-Up,Never Married,Me,1,1,1,0,1,Monthly,Rarely,DVD,Weekly,Weekly,891616,Monthly,Daily,Cable,Rent
48,Some College,Female,DSL,Married,Other,1,1,3,0,1,Never,Monthly,DVD,Daily,Daily,891619,Rarely,Weekly,Digital Satellite,Own
22,Some College,Male,DSL,Never Married,Me,2.5,3,1,0,4,Never,Monthly,DVD,Monthly,Daily,891620,Weekly,Daily,Digital Satellite,Own
23,Bachelor's Degree,Male,DSL,Never Married,Me,2,2,1,0,1,Never,Rarely,VHS,Monthly,Monthly,891633,Monthly,Monthly,Cable,Rent
34,Associate's Degree,Male,DSL,Married,Me,2.5,4,1,0,2,Never,Never,VHS,Weekly,Weekly,891634,Rarely,Weekly,Analog antennae,Own
50,Doctorate,Female,IDSN,Married,Spouse/Partner,3,4,2,2,2,Monthly,Rarely,DVD,Rarely,Monthly,891637,Monthly,Weekly,Cable,Own
35,Bachelor's Degree,Female,Dial-Up,Never Married,Spouse/Partner,2,2,1,0,2,Rarely,Monthly,VHS,Weekly,Rarely,891640,Monthly,Rarely,Cable,Rent
40,Bachelor's Degree,Male,Cable Modem,Married,Me,4.5,5,2,2,5,Never,Monthly,DVD,Monthly,Weekly,891644,Rarely,Weekly,Cable,Own
26,Master's Degree,Male,DSL,Married,Me,1,2,2,0,1,Never,Rarely,DVD,Weekly,Weekly,891645,Weekly,Daily,Cable,Rent
27,Master's Degree,Male,Cable Modem,Married,Me,1.5,2,2,0,1,Never,Rarely,DVD,Weekly,Weekly,891652,Monthly,Rarely,Cable,Rent
23,Master's Degree,Male,DSL,Never Married,Me,2,2,2,0,2,Monthly,Monthly,DVD,Weekly,Weekly,891654,Weekly,Monthly,Cable,Rent
28,Bachelor's Degree,Female,DSL,Married,Spouse/Partner,2.5,4,2,2,2,Never,Rarely,VHS,Rarely,Rarely,891655,Monthly,Weekly,Cable,Own
37,Master's Degree,Male,Cable Modem,Married,Children,2.5,3,2,2,2,Never,Rarely,DVD,Monthly,Monthly,891660,Rarely,Never,Cable,Own
31,High School,Male,DSL,Never Married,Me,1,2,3,0,1,Never,Monthly,DVD,Weekly,Weekly,891665,Monthly,Weekly,Cable,Rent
27,Bachelor's Degree,Male,DSL,Never Married,Me,2,3,1,0,2,Rarely,Rarely,DVD,Monthly,Weekly,891669,Monthly,Daily,Cable,Rent
42,Master's Degree,Male,Dial-Up,Married,Me,2,4,2,2,1,Never,Rarely,DVD,Rarely,Monthly,891670,Monthly,Rarely,Analog antennae,Own
32,Master's Degree,Male,Dial-Up,Married,Me,2.5,4,1,1,1,Rarely,Rarely,VHS,Rarely,Rarely,891671,Rarely,Weekly,Cable,Own
32,Bachelor's Degree,Male,Cable Modem,Married,Other,2.5,4,2,3,3,Never,Rarely,DVD,Weekly,Weekly,891673,Monthly,Monthly,Cable,Own
35,Bachelor's Degree,Male,Other,Married,Spouse/Partner,2.5,4,2,2,2,Never,Never,DVD,Weekly,Weekly,891675,Monthly,Rarely,Cable,Own
32,Bachelor's Degree,Male,Cable Modem,Never Married,Me,2,2,1,0,3,Rarely,Weekly,DVD,Never,Daily,891679,Rarely,Daily,Digital Satellite,Own
44,Bachelor's Degree,Female,Dial-Up,Divorced,Me,2.5,3,1,1,1,Never,Rarely,DVD,Weekly,Weekly,891684,Rarely,Never,Don't watch TV,Own
35,Trade School,Male,DSL,Never Married,Me,1,2,1,0,3,Monthly,Weekly,DVD,Never,Weekly,891685,Monthly,Weekly,Digital Satellite,Own
29,Master's Degree,Male,Cable Modem,Married,Me,2,2,1,0,1,Never,Rarely,DVD,Weekly,Weekly,891693,Weekly,Weekly,Cable,Rent
29,Bachelor's Degree,Male,Dial-Up,Never Married,Me,1,2,1,0,1,Never,Never,DVD,Rarely,Rarely,891696,Monthly,Never,Cable,Rent
44,Doctorate,Male,Cable Modem,Other,Me,1.5,2,1,0,2,Never,Rarely,VHS,Rarely,Weekly,891697,Monthly,Weekly,Cable,Own
45,Associate's Degree,Female,Dial-Up,Married,Spouse/Partner,2.5,4,3,4,3,Monthly,Rarely,DVD,Monthly,Weekly,891703,Monthly,Rarely,Digital Satellite,Own
33,Master's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,4,2,1,3,Rarely,Rarely,DVD,Monthly,Monthly,891709,Rarely,Monthly,Cable,Own
21,Bachelor's Degree,Male,DSL,Never Married,Me,1,1,1,0,7,Never,Rarely,DVD,Weekly,Weekly,891710,Monthly,Monthly,Analog antennae,Rent
38,Bachelor's Degree,Female,DSL,Married,Spouse/Partner,2.5,4,3,2,3,Rarely,Rarely,DVD,Monthly,Weekly,891713,Rarely,Daily,Digital Satellite,Own
42,Bachelor's Degree,Male,Dial-Up,Married,Me,2,3,2,2,1,Never,Rarely,DVD,Monthly,Weekly,891714,Rarely,Never,Don't watch TV,Own
38,Master's Degree,Female,Dial-Up,Married,Spouse/Partner,2.5,3,4,0,2,Never,Monthly,DVD,Weekly,Weekly,891718,Rarely,Monthly,Digital Satellite,Own
41,Bachelor's Degree,Female,DSL,Other,Me,2.5,3,2,0,3,Never,Monthly,DVD,Rarely,Weekly,891719,Monthly,Weekly,Cable,Own
47,Master's Degree,Female,Cable Modem,Married,Spouse/Partner,3,4,3,0,2,Never,Weekly,DVD,Weekly,Weekly,891721,Rarely,Never,Analog antennae,Own
35,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,3,2,1,4,Rarely,Rarely,DVD,Monthly,Daily,891724,Rarely,Rarely,Cable,Own
36,Master's Degree,Female,DSL,Married,Me,1,1,1,0,1,Never,Rarely,DVD,Monthly,Monthly,891731,Rarely,Never,Cable,Own
35,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,4,3,2,4,Never,Monthly,DVD,Weekly,Weekly,891733,Monthly,Weekly,Cable,Own
38,Master's Degree,Male,DSL,Never Married,Me,2,2,1,0,1,Never,Rarely,DVD,Weekly,Rarely,891734,Monthly,Never,Cable,Rent
27,Associate's Degree,Male,IDSN,Never Married,Other,1,3,1,0,1,Rarely,Never,VHS,Rarely,Monthly,891735,Monthly,Monthly,Don't watch TV,Own
34,Master's Degree,Male,Dial-Up,Married,Me,1,1,1,0,1,Rarely,Never,DVD,Rarely,Monthly,891737,Weekly,Daily,Cable,Rent
22,Bachelor's Degree,Male,DSL,Never Married,Me,1,2,1,0,1,Rarely,Monthly,DVD,Monthly,Daily,891742,Monthly,Weekly,Cable,Rent
23,Bachelor's Degree,Male,DSL,Never Married,Me,1,2,1,0,1,Never,Rarely,DVD,Weekly,Weekly,891745,Monthly,Weekly,Cable,Rent
48,Bachelor's Degree,Female,Dial-Up,Never Married,Me,1.5,2,1,0,1,Never,Never,VHS,Weekly,Weekly,891751,Monthly,Never,Analog antennae,Own
31,Bachelor's Degree,Male,No Internet Connection,Never Married,Me,2,2,1,0,2,Never,Weekly,DVD,Daily,Daily,891754,Monthly,Never,Don't watch TV,Rent
37,Bachelor's Degree,Male,DSL,Married,Me,2.5,3,2,0,3,Rarely,Weekly,DVD,Monthly,Weekly,891756,Monthly,Rarely,Digital Satellite,Own
29,Bachelor's Degree,Male,Cable Modem,Married,Me,1,3,2,0,1,Never,Never,DVD,Weekly,Weekly,891759,Monthly,Rarely,Analog antennae,Own
40,Master's Degree,Male,DSL,Married,Me,2.5,4,1,4,2,Never,Rarely,DVD,Weekly,Weekly,891762,Rarely,Weekly,Cable,Own
31,Bachelor's Degree,Male,DSL,Never Married,Me,3.5,4,2,0,3,Never,Rarely,DVD,Weekly,Weekly,891767,Monthly,Monthly,Digital Satellite,Own
36,Master's Degree,Male,Dial-Up,Never Married,Me,2,2,1,0,2,Never,Rarely,DVD,Rarely,Monthly,891769,Never,Weekly,Cable,Rent
33,Some College,Male,Cable Modem,Married,Me,2,3,2,0,3,Never,Rarely,DVD,Monthly,Monthly,891773,Weekly,Weekly,Cable,Own
30,Bachelor's Degree,Male,Dial-Up,Married,Me,1,2,2,0,2,Never,Rarely,DVD,Weekly,Weekly,891774,Monthly,Monthly,Analog antennae,Own
32,Master's Degree,Male,Cable Modem,Married,Me,2,4,2,1,1,Rarely,Rarely,DVD,Weekly,Weekly,891780,Monthly,Rarely,Analog antennae,Own
22,Bachelor's Degree,Male,DSL,Never Married,Me,2,2,2,0,2,Never,Monthly,DVD,Weekly,Weekly,891784,Rarely,Weekly,Cable,Rent
31,Doctorate,Male,DSL,Married,Other,2.5,4,2,1,1,Never,Never,VHS,Rarely,Rarely,891788,Monthly,Weekly,Digital Satellite,Own
31,Master's Degree,Male,Dial-Up,Married,Me,2.5,4,2,2,1,Never,Rarely,DVD,Monthly,Monthly,891792,Rarely,Monthly,Analog antennae,Own
23,Associate's Degree,Female,Cable Modem,Married,Me,1,2,3,0,2,Monthly,Rarely,DVD,Monthly,Monthly,891793,Rarely,Weekly,Cable,Rent
25,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,1,2,2,0,3,Rarely,Monthly,DVD,Monthly,Weekly,891796,Monthly,Weekly,Cable,Rent
37,Master's Degree,Female,Cable Modem,Married,Me,1,3,1,0,1,Never,Monthly,DVD,Monthly,Weekly,891800,Rarely,Rarely,Digital Satellite,Rent
29,Bachelor's Degree,Female,Dial-Up,Married,Me,2,2,1,0,4,Rarely,Rarely,DVD,Rarely,Rarely,891803,Weekly,Weekly,Cable,Rent
34,Bachelor's Degree,Female,Dial-Up,Never Married,Me,1,1,1,0,0,Never,Never,DVD,Monthly,Monthly,891806,Rarely,Weekly,Cable,Rent
30,Bachelor's Degree,Male,Dial-Up,Married,Me,3.5,4,2,0,2,Never,Rarely,DVD,Monthly,Monthly,891809,Rarely,Weekly,Cable,Own
33,Bachelor's Degree,Female,DSL,Married,Me,3,5,2,1,2,Never,Rarely,DVD,Never,Rarely,891812,Rarely,Monthly,Analog Satellite,Own
28,Some College,Male,Cable Modem,Married,Me,2,3,1,4,2,Rarely,Monthly,DVD,Rarely,Weekly,891814,Monthly,Rarely,Cable,Rent
34,Associate's Degree,Male,Dial-Up,Never Married,Me,1,1,1,0,1,Never,Rarely,DVD,Monthly,Monthly,891815,Monthly,Weekly,Cable,Rent
40,Some College,Male,DSL,Married,Me,1.5,3,2,1,3,Rarely,Rarely,DVD,Weekly,Weekly,891817,Monthly,Daily,Cable,Own
23,Bachelor's Degree,Female,DSL,Never Married,Me,1,2,1,0,1,Rarely,Monthly,DVD,Monthly,Weekly,891818,Monthly,Weekly,Digital Satellite,Rent
26,Bachelor's Degree,Male,DSL,Never Married,Me,1,1,1,0,1,Never,Rarely,DVD,Rarely,Monthly,891821,Monthly,Monthly,Cable,Rent
24,Master's Degree,Male,Dial-Up,Never Married,Me,1,1,1,0,1,Never,Rarely,DVD,Rarely,Rarely,891824,Monthly,Monthly,Cable,Own
32,Bachelor's Degree,Male,Dial-Up,Never Married,Me,1.5,3,1,0,2,Never,Never,VHS,Rarely,Rarely,891825,Rarely,Monthly,Analog antennae,Own
28,Master's Degree,Male,DSL,Married,Spouse/Partner,2,2,1,0,1,Rarely,Rarely,DVD,Monthly,Monthly,891828,Rarely,Monthly,Cable,Rent
32,Doctorate,Male,DSL,Married,Me,2,2,1,0,1,Never,Rarely,DVD,Weekly,Weekly,891829,Monthly,Weekly,Cable,Rent
39,Master's Degree,Male,Cable Modem,Married,Me,3.5,4,3,4,2,Monthly,Monthly,DVD,Weekly,Weekly,891836,Rarely,Never,Cable,Own
22,Some College,Male,DSL,Never Married,Me,2,2,1,0,1,Rarely,Monthly,DVD,Monthly,Weekly,891841,Rarely,Weekly,Cable,Rent
25,Bachelor's Degree,Male,Cable Modem,Never Married,Me,2,3,1,0,3,Monthly,Rarely,DVD,Weekly,Weekly,891848,Rarely,Weekly,Cable,Own
37,Bachelor's Degree,Female,Dial-Up,Married,Me,1,3,2,1,2,Never,Rarely,VHS,Weekly,Weekly,891854,Monthly,Weekly,Cable,Own
31,Master's Degree,Male,DSL,Married,Me,1.5,3,2,0,1,Never,Monthly,DVD,Rarely,Weekly,891855,Monthly,Weekly,Cable,Own
36,Some College,Male,DSL,Married,Spouse/Partner,2.5,3,4,0,2,Never,Weekly,DVD,Rarely,Weekly,891857,Monthly,Monthly,Digital Satellite,Own
36,Bachelor's Degree,Male,Cable Modem,Married,Other,2,3,2,0,1,Never,Monthly,DVD,Never,Monthly,891861,Rarely,Monthly,Cable,Own
41,Bachelor's Degree,Female,Dial-Up,Other,Spouse/Partner,2.5,6,2,2,2,Never,Monthly,VHS,Monthly,Weekly,891866,Weekly,Never,Analog antennae,Own
32,Bachelor's Degree,Male,Cable Modem,Married,Me,3,3,2,1,5,Rarely,Rarely,DVD,Monthly,Weekly,891871,Rarely,Monthly,Cable,Own
42,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,1,2,2,0,2,Monthly,Rarely,DVD,Monthly,Monthly,891873,Monthly,Weekly,Cable,Own
25,Master's Degree,Male,Cable Modem,Never Married,Me,1,1,0,0,2,Rarely,Rarely,DVD,Weekly,Weekly,891877,Monthly,Weekly,Cable,Rent
43,Bachelor's Degree,Female,No Internet Connection,Never Married,Me,1,3,1,0,1,Never,Rarely,DVD,Weekly,Weekly,891878,Monthly,Monthly,Analog antennae,Own
25,Bachelor's Degree,Male,DSL,Never Married,Me,1,2,1,0,1,Never,Rarely,DVD,Rarely,Rarely,891883,Monthly,Rarely,Cable,Rent
32,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,3,2,0,1,Rarely,Weekly,DVD,Weekly,Weekly,891886,Rarely,Weekly,Cable,Own
28,Bachelor's Degree,Male,DSL,Married,Me,2.5,4,2,2,2,Rarely,Monthly,DVD,Monthly,Monthly,891887,Rarely,Weekly,Cable,Rent
39,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,2,4,2,2,3,Rarely,Weekly,DVD,Never,Weekly,891890,Monthly,Weekly,Digital Satellite,Own
28,Master's Degree,Male,Other,Married,Spouse/Partner,2,2,1,0,1,Never,Rarely,DVD,Weekly,Weekly,891891,Monthly,Weekly,Digital Satellite,Rent
36,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,5,2,1,1,Rarely,Monthly,DVD,Rarely,Daily,891893,Rarely,Rarely,Digital Satellite,Own
30,Bachelor's Degree,Female,DSL,Never Married,Me,2,2,1,0,1,Rarely,Rarely,Other,Monthly,Weekly,891902,Monthly,Weekly,Cable,Rent
32,Master's Degree,Male,DSL,Married,Spouse/Partner,2.5,2,1,1,1,Monthly,Rarely,VHS,Weekly,Weekly,891903,Rarely,Rarely,Cable,Own
30,Bachelor's Degree,Male,Cable Modem,Never Married,Me,1,1,1,0,2,Rarely,Never,VHS,Weekly,Weekly,891907,Monthly,Daily,Cable,Rent
26,Master's Degree,Male,DSL,Separated,Me,2,2,1,0,1,Rarely,Rarely,DVD,Monthly,Monthly,891909,Weekly,Weekly,Cable,Rent
22,Bachelor's Degree,Male,DSL,Never Married,Me,4,5,1,0,1,Never,Monthly,VHS,Monthly,Monthly,891910,Monthly,Weekly,Cable,Rent
37,Bachelor's Degree,Male,Cable Modem,Married,Spouse/Partner,2.5,5,2,3,3,Rarely,Monthly,DVD,Rarely,Weekly,891917,Rarely,Weekly,Cable,Own
24,Bachelor's Degree,Male,DSL,Never Married,Me,1,2,1,0,1,Never,Never,DVD,Monthly,Monthly,891919,Weekly,Weekly,Cable,Rent
40,Bachelor's Degree,Male,DSL,Never Married,Spouse/Partner,1,2,1,0,1,Never,Rarely,DVD,Weekly,Weekly,891920,Monthly,Weekly,Cable,Own
37,Bachelor's Degree,Female,DSL,Divorced,Me,2.5,3,1,0,3,Never,Monthly,DVD,Rarely,Weekly,891923,Weekly,Never,Cable,Rent
26,Bachelor's Degree,Male,Cable Modem,Never Married,Me,1,2,1,0,1,Never,Never,VHS,Weekly,Weekly,891924,Monthly,Rarely,Cable,Rent
38,Master's Degree,Male,Cable Modem,Married,Me,2,3,2,2,3,Rarely,Monthly,DVD,Monthly,Weekly,891925,Monthly,Daily,Cable,Own
34,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,4,2,2,3,Never,Rarely,DVD,Weekly,Weekly,891927,Rarely,Rarely,Cable,Own
35,Bachelor's Degree,Male,Dial-Up,Married,Me,2.5,4,2,2,2,Never,Rarely,VHS,Monthly,Monthly,891929,Rarely,Monthly,Cable,Own
22,Some College,Male,Cable Modem,Married,Spouse/Partner,1,1,2,0,2,Monthly,Rarely,DVD,Monthly,Monthly,891931,Monthly,Weekly,Cable,Rent
46,Master's Degree,Male,Cable Modem,Married,Me,2.5,3,2,1,1,Never,Monthly,DVD,Daily,Daily,891933,Rarely,Rarely,Cable,Own
26,Some College,Male,DSL,Married,Me,2.5,3,2,2,2,Never,Monthly,DVD,Weekly,Weekly,891935,Rarely,Monthly,Cable,Own
37,Bachelor's Degree,Female,DSL,Married,Other,2.5,5,1,1,1,Never,Monthly,DVD,Monthly,Rarely,891937,Rarely,Rarely,Cable,Own
40,Bachelor's Degree,Male,DSL,Married,Me,2.5,4,2,1,2,Never,Monthly,VHS,Monthly,Weekly,891939,Monthly,Monthly,Cable,Own
33,Bachelor's Degree,Male,DSL,Married,Me,2,3,3,1,4,Never,Weekly,DVD,Monthly,Weekly,891946,Monthly,Daily,Digital Satellite,Own
24,Bachelor's Degree,Male,DSL,Never Married,Me,1,1,1,0,1,Never,Monthly,DVD,Monthly,Weekly,891950,Weekly,Weekly,Cable,Rent
26,Bachelor's Degree,Male,Cable Modem,Never Married,Me,1,1,0,0,1,Never,Rarely,DVD,Monthly,Weekly,891957,Monthly,Daily,Cable,Rent
44,Master's Degree,Female,DSL,Other,Me,2.5,5,2,4,4,Never,Monthly,DVD,Monthly,Weekly,891961,Monthly,Daily,Cable,Rent
29,Bachelor's Degree,Male,DSL,Married,Spouse/Partner,2,3,1,1,1,Monthly,Monthly,DVD,Rarely,Monthly,891962,Rarely,Monthly,Digital Satellite,Own
32,Bachelor's Degree,Male,Dial-Up,Married,Me,1,1,1,0,1,Never,Rarely,VHS,Weekly,Weekly,891963,Monthly,Rarely,Cable,Rent
34,Master's Degree,Female,DSL,Never Married,Me,1,2,1,0,2,Rarely,Rarely,DVD,Weekly,Weekly,891966,Rarely,Weekly,Cable,Rent
39,Master's Degree,Female,DSL,Married,Me,2.5,2,2,0,3,Monthly,Rarely,Other,Rarely,Monthly,891969,Monthly,Weekly,Cable,Own
25,Master's Degree,Male,Cable Modem,Married,Me,1,1,1,0,1,Rarely,Rarely,DVD,Weekly,Weekly,891971,Weekly,Weekly,Cable,Rent
55,Master's Degree,Female,Dial-Up,Other,Spouse/Partner,1,1,1,0,1,Never,Rarely,DVD,Weekly,Daily,891973,Weekly,Weekly,Cable,Rent
28,Bachelor's Degree,Male,Dial-Up,Married,Me,1.5,2,1,0,1,Monthly,Monthly,DVD,Weekly,Daily,891974,Weekly,Daily,Cable,Rent
44,Master's Degree,Male,Dial-Up,Married,Spouse/Partner,2.5,4,2,3,1,Never,Monthly,VHS,Monthly,Weekly,891978,Monthly,Rarely,Analog antennae,Own
34,Bachelor's Degree,Male,Cable Modem,Never Married,Me,2,2,1,0,2,Never,Weekly,DVD,Never,Weekly,891979,Rarely,Weekly,Cable,Own
34,Bachelor's Degree,Male,DSL,Married,Me,2.5,3,2,1,1,Never,Never,DVD,Monthly,Monthly,891983,Monthly,Weekly,Digital Satellite,Own
36,Master's Degree,Male,Cable Modem,Married,Me,4,3,4,0,3,Monthly,Rarely,DVD,Weekly,Weekly,891985,Monthly,Weekly,Cable,Own
22,Bachelor's Degree,Male,Cable Modem,Never Married,Me,1,1,1,0,1,Rarely,Rarely,DVD,Monthly,Monthly,891991,Monthly,Monthly,Cable,Rent
23,Bachelor's Degree,Male,DSL,Never Married,Me,1,1,1,0,1,Never,Weekly,DVD,Never,Weekly,891992,Weekly,Never,Cable,Rent
27,Bachelor's Degree,Female,Dial-Up,Never Married,Me,1,2,1,0,1,Rarely,Monthly,DVD,Monthly,Weekly,892002,Rarely,Weekly,Cable,Own
24,Bachelor's Degree,Male,Cable Modem,Married,Me,2,3,2,0,3,Rarely,Rarely,DVD,Monthly,Monthly,892005,Weekly,Weekly,Cable,Own
30,Bachelor's Degree,Male,Cable Modem,Married,Me,2,4,2,2,2,Rarely,Rarely,DVD,Weekly,Weekly,892007,Monthly,Never,Cable,Own
40,Associate's Degree,Female,Dial-Up,Divorced,Me,1,2,1,2,2,Never,Monthly,DVD,Weekly,Weekly,892008,Rarely,Weekly,Cable,Rent
36,Master's Degree,Male,DSL,Married,Me,2.5,4,2,2,2,Rarely,Monthly,DVD,Rarely,Monthly,892010,Monthly,Weekly,Digital Satellite,Own
32,Bachelor's Degree,Male,Dial-Up,Married,Me,5,5,3,1,2,Weekly,Rarely,DVD,Monthly,Rarely,892013,Monthly,Rarely,Digital Satellite,Own
29,Bachelor's Degree,Male,Cable Modem,Married,Me,1,2,1,2,1,Never,Rarely,DVD,Weekly,Weekly,892016,Monthly,Weekly,Cable,Own
29,Some College,Male,DSL,Married,Me,2.5,3,1,1,4,Never,Monthly,DVD,Weekly,Weekly,892021,Monthly,Rarely,Cable,Own
41,Master's Degree,Male,Cable Modem,Married,Spouse/Partner,2,5,2,4,5,Never,Weekly,DVD,Never,Weekly,892028,Monthly,Weekly,Digital Satellite,Own
47,Master's Degree,Male,Other,Married,Children,3.5,5,3,2,9,Never,Monthly,DVD,Rarely,Monthly,892041,Monthly,Weekly,Cable,Own
26,Some College,Male,Cable Modem,Married,Me,2,3,3,1,2,Monthly,Monthly,DVD,Monthly,Weekly,892045,Rarely,Weekly,Cable,Own
28,Bachelor's Degree,Female,Cable Modem,Married,Spouse/Partner,2.5,4,2,0,3,Rarely,Monthly,DVD,Monthly,Weekly,892054,Rarely,Weekly,Digital Satellite,Own
46,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,4,3,3,2,Monthly,Rarely,DVD,Weekly,Weekly,892060,Rarely,Weekly,Cable,Own
31,Bachelor's Degree,Male,Dial-Up,Married,Me,2.5,3,2,0,1,Rarely,Rarely,VHS,Rarely,Monthly,892061,Monthly,Weekly,Cable,Own
31,High School,Male,Dial-Up,Married,Me,3,3,2,3,2,Never,Rarely,DVD,Monthly,Monthly,892062,Rarely,Monthly,Analog antennae,Own
27,Some College,Female,Dial-Up,Married,Spouse/Partner,2.5,3,2,0,2,Never,Weekly,DVD,Rarely,Daily,892067,Rarely,Rarely,Digital Satellite,Own
39,Associate's Degree,Male,Dial-Up,Married,Spouse/Partner,2,3,2,2,2,Rarely,Rarely,VHS,Weekly,Weekly,892070,Rarely,Monthly,Cable,Own
27,Grade School,Male,Cable Modem,Married,Me,1.5,2,1,0,2,Never,Monthly,Betamax,Monthly,Weekly,892073,Weekly,Weekly,Cable,Rent
37,Bachelor's Degree,Male,Cable Modem,Married,Me,2.5,3,2,0,1,Never,Rarely,DVD,Monthly,Monthly,892075,Monthly,Rarely,Digital Satellite,Own
34,Bachelor's Degree,Male,DSL,Married,Children,2.5,4,2,4,2,Never,Rarely,DVD,Monthly,Monthly,892078,Rarely,Never,Analog antennae,Own
29,Master's Degree,Female,Cable Modem,Never Married,Me,1,1,1,0,2,Monthly,Rarely,DVD,Weekly,Weekly,892079,Weekly,Weekly,Cable,Rent
38,Master's Degree,Female,Cable Modem,Married,Me,2.5,4,3,2,4,Rarely,Rarely,DVD,Rarely,Rarely,892081,Rarely,Rarely,Digital Satellite,Own
37,Bachelor's Degree,Male,DSL,Divorced,Me,2.5,3,1,0,1,Monthly,Monthly,DVD,Weekly,Weekly,892084,Monthly,Daily,Cable,Own
